address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"IL MONDO Compound - Rfco, New Capital Compounds",Apartments,3,3,150 ,1,2024,Semi Finished,Pool,"1,125,000"
"Downtown, New Administrative Capital",Stores,,,62 ,Semi Finished,Main Street,,,"4,906,000"
"Downtown, New Administrative Capital",Offices,1,1,65 ,9,2021,Super lux,Main Street,"2,294,000"
"Diamond Tower, New Capital Commercial Projects",Stores,,,36 ,Without Finish,Main Street,,,"1,300,000"
"Downtown, New Administrative Capital",Stores,,,42 ,Semi Finished,Garden,,,"2,000,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Studio,1,1,45 ,31,2021,Extra super lux,Garden,"2,025,000"
"De Joya 3 Compound - Taj Misr, New Capital Compounds",Apartment with Garden,2,2,134 ,Ground,2023,Semi Finished,Garden,"2,276,000"
"Podia Tower, New Capital Commercial Projects",Stores,,,43 ,Extra super lux,Main Street,,,"7,740,000"
New Administrative Capital,Administrative,,,41 ,Main Street,,,,"1,107,000"
https://goo.gl/maps/xpafTvLvx62YCR2bA,Stores,,,52 ,2024,Semi Finished,Other,,"2,080,000"
MU-23,Stores,,,66 ,Semi Finished,Pool,,,"7,854,000"
"Downtown, New Administrative Capital",Commercial,,,34 ,2024,Semi Finished,Other,,"2,108,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,,,157 ,Other,,,,"2,400,000"
"Downtown, New Administrative Capital",Pharmacy,,,90 ,2024,Without Finish,Main Street,,"14,850,000"
"R8, New Administrative Capital",Pharmacy,,,116 ,2024,Without Finish,Main Street,,"14,500,000"
la vista city,Town House,4,3, 230 ,2020,Semi Finished,Garden,,"5,100,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,41 ,Semi Finished,Main Street,,,"2,768,000"
"Downtown, New Administrative Capital",Stores,,,25 ,Semi Finished,Main Street,,,"1,417,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,150 ,Semi Finished,Main Street,,,"10,125,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,31 ,Semi Finished,Main Street,,,"2,093,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,36 ,Semi Finished,Main Street,,,"2,430,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,155 ,Semi Finished,Main Street,,,"10,463,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,4,3,225 ,3,2021,Semi Finished,Garden,"2,531,250"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,32 ,Semi Finished,Main Street,,,"1,944,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,56 ,Semi Finished,Main Street,,,"3,780,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,22 ,Semi Finished,Main Street,,,"1,337,000"
la vista city,Villas,5,5,300 ,Without Finish,Pool,,,"9,000,000"
"Downtown, New Administrative Capital",Stores,,,44 ,2024,Semi Finished,Other,,"5,029,000"
la vista city,Town House,4,3,230 ,Without Finish,,,,"6,300,000"
"Downtown, New Administrative Capital",Stores,,,24 ,Super lux,Main Street,,,"1,326,000"
"R3, New Administrative Capital",Stores,,,86 ,Semi Finished,Main Street,,,"3,447,000"
"Downtown, New Administrative Capital",Pharmacy,,,37 ,2024,Super lux,Other,,"700,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,37 ,Semi Finished,Main Street,,,"2,248,000"
العاصمه الاداريه,Restaurant,,,31 ,Super lux,Other,,,"4,500,000"
"Downtown, New Administrative Capital",Pharmacy,,,81 ,2024,Without Finish,Main Street,,"13,615,776"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,27 ,Semi Finished,Main Street,,,"1,640,000"
"Downtown, New Administrative Capital",Stores,,,38 ,Extra super lux,Corner,,,"2,382,600"
"Downtown, New Administrative Capital",Clinics,1,1,23 ,4,2021,Extra super lux,Corner,"460,000"
"Downtown, New Administrative Capital",Clinics,1,1,76 ,5,2022,Super lux,Main Street,"1,983,600"
"Downtown, New Administrative Capital",Offices,1,1,29 ,7,2021,Extra super lux,Corner,"638,400"
"Downtown, New Administrative Capital",Offices,,,90 ,2024,Super lux,,,"3,432,000"
"Downtown, New Administrative Capital",Stores,,,14 ,Semi Finished,Other,,,"1,680,000"
العاصمة الإدارية الجديدة جنوب كومباوند النساجون الشرقيون,Apartments,2,3,130 ,5,2023,Semi Finished,Garden,"730,000"
"Downtown, New Administrative Capital",Offices,1,1,34 ,4,2020,Super lux,Side Street,"731,000"
"R3, New Administrative Capital",Stores,,,46 ,Semi Finished,Main Street,,,"5,200,000"
New Administrative Capital,Villas,5,4,415 ,2024,Without Finish,Garden,,"3,320,000"
"Downtown, New Administrative Capital",Stores,,,25 ,Semi Finished,Other,,,"800,000"
"Downtown, New Administrative Capital",Offices,1,1,49 ,3,2020,Super lux,Garden,"1,935,500"
"Spark Capital Insight Mall - Brouq Development, New Capital Commercial Projects",Offices,1,1,52 ,7,2020,Extra super lux,Side Street,"1,820,000"
"Spark Capital Insight Mall - Brouq Development, New Capital Commercial Projects",Stores,,,36 ,Without Finish,Side Street,,,"3,960,000"
"Downtown, New Administrative Capital",Stores,,,31 ,Without Finish,Side Street,,,"3,417,500"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,46 ,Semi Finished,Main Street,,,"5,520,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,51 ,Semi Finished,Main Street,,,"6,120,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,4,4,210 ,3,2021,Semi Finished,Garden,"2,362,500"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,97 ,Semi Finished,Main Street,,,"11,640,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,2,3,135 ,4,2021,Semi Finished,Garden,"1,518,750"
"Mu23, New Administrative Capital",Stores,,,65 ,Without Finish,Main Street,,,"3,250,000"
New Administrative Capital,Offices,2,1,91 ,2,2024,Extra super lux,Main Street,"2,048,736"
"Spark Capital Insight Mall - Brouq Development, New Capital Commercial Projects",Stores,,,26 ,Without Finish,Main Street,,,"2,340,000"
"Smart Tower Mall, New Capital Commercial Projects",Commercial,,,30 ,2024,Semi Finished,Nile,,"1,950,000"
"Central Business District, New Administrative Capital",Offices,3,2,40 ,20,2022,Super lux,Main Street,"1,600,000"
"Central Business District, New Administrative Capital",Stores,,,40 ,Super lux,Main Street,,,"5,000,000"
"Central Business District, New Administrative Capital",Offices,1,1,30 ,5,2024,Super lux,Main Street,"750,000"
"De Joya 3 Compound - Taj Misr, New Capital Compounds",Apartment with Garden,2,2,106 ,Ground,2020,Semi Finished,Garden,"1,802,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,5,4,285 ,3,2021,Semi Finished,Garden,"3,206,250"
"De Joya 3 Compound - Taj Misr, New Capital Compounds",Apartment with Garden,2,2,112 ,3,2020,Semi Finished,Side Street,"1,944,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,65 ,Semi Finished,Main Street,,,"3,949,000"
"Spark Capital Insight Mall - Brouq Development, New Capital Commercial Projects",Stores,,,23 ,Without Finish,Side Street,,,"2,024,000"
"De Joya 3 Compound - Taj Misr, New Capital Compounds",Apartments,3,2,157 ,2,2020,Semi Finished,Garden,"1,944,150"
"Downtown, New Administrative Capital",Clinics,1,1,42 ,5,Super lux,Main Street,,"723,324"
"De Joya 3 Compound - Taj Misr, New Capital Compounds",Apartment with Garden,2,2,122 ,Ground,2020,Semi Finished,Garden,"1,944,000"
"Downtown, New Administrative Capital",Stores,,,32 ,Without Finish,Side Street,,,"1,536,000"
"IL MONDO Compound - Rfco, New Capital Compounds",Apartments,3,2,160 ,3,2020,Semi Finished,Corner,"1,440,000"
"Spark Capital Insight Mall - Brouq Development, New Capital Commercial Projects",Stores,,,67 ,Without Finish,Side Street,,,"7,221,000"
"Downtown, New Administrative Capital",Stores,,,100 ,Semi Finished,Main Street,,,"4,000,000"
"Mu23, New Administrative Capital",Tower,,,37 ,2024,Semi Finished,Other,,"1,600,000"
"Downtown, New Administrative Capital",Offices,3,1,39 ,12,2024,Semi Finished,Other,"772,000"
"IL MONDO Compound - Rfco, New Capital Compounds",Apartments,3,3,191 ,4,2020,Semi Finished,Corner,"1,432,500"
"Botanica Compound - New Generation Development, New Capital Compounds",Apartments,,,154 ,Other,,,,"1,663,200"
"Other Compounds In New Capital, New Capital Compounds",Twin House,4,4,291 ,Semi Finished,Garden,,,"7,000,000"
la vista city,Separate Villa,5,5,300 ,2020,Semi Finished,Garden,,"8,300,000"
"Downtown, New Administrative Capital",Showroom,,,410 ,Without Finish,Main Street,,,"17,275,160"
"Yaru Compound - Atum Development, New Capital Compounds",Town House,5,4,202 ,2021,Semi Finished,Garden,,"4,100,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,2,3,154 ,2,2021,Semi Finished,Garden,"1,732,500"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,2,3,177 ,3,2021,Semi Finished,Garden,"1,991,250"
"Smart Tower Mall, New Capital Commercial Projects",Stores,,,20 ,2023,Super lux,Other,,"1,400,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,4,195 ,3,2021,Semi Finished,Garden,"2,193,750"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,3,200 ,3,2021,Semi Finished,Garden,"2,250,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,2,150 ,5,2021,Semi Finished,Garden,"1,687,500"
"Downtown, New Administrative Capital",Commercial,,,26 ,2024,Semi Finished,Other,,"676,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,1,1,80 ,3,2021,Semi Finished,Garden,"900,000"
"De Joya 2 - Taj Misr Developments, New Capital Compounds",Apartments,,,172 ,Other,,,,"2,487,000"
New Administrative Capital,Stores,,,63 ,Without Finish,Main Street,,,"2,331,000"
"Downtown, New Administrative Capital",Stores,,,25 ,Super lux,Other,,,"3,720,000"
"Downtown, New Administrative Capital",Stores,,,37 ,Semi Finished,,,,"6,475,000"
New Administrative Capital,Apartments,2,2,120 ,1,2019,Semi Finished,Garden,"996,000"
"Downtown, New Administrative Capital",Tower,,,35 ,2024,Semi Finished,Other,,"1,600,000"
"Downtown, New Administrative Capital",Stores,,,30 ,Without Finish,Other,,,"1,029,000"
"Inizio - Karma, New Capital Commercial Projects",Offices,1,1,34 ,5,2020,Super lux,,"1,292,000"
"R3, New Administrative Capital",Apartments,3,2,144 ,2,2018,Super lux,Garden,"1,850,000"
"Scene 7 Compound - Akam, New Capital Compounds",Apartments,4,3,170 ,3,2020,Super lux,Garden,"2,250,000"
"Downtown, New Administrative Capital",Stores,,,24 ,Without Finish,Main Street,,,"2,860,000"
"Podia Tower, New Capital Commercial Projects",Stores,,,67 ,Extra super lux,Main Street,,,"6,000,000"
"Capital Heights 2 Compound - SUD, New Capital Compounds",Apartments,3,2,118 ,4,Super lux,Garden,,"2,100,000"
"Genesis Business Complex - NJD, New Capital Commercial Projects",Commercial,,,17 ,Semi Finished,Main Street,,,"1,033,000"
botanica,Apartments,3,3,149 ,2,2022,Semi Finished,Garden,"1,773,100"
MU-23,Stores,,,23 ,Semi Finished,Garden,,,"2,860,000"
"Podia Tower, New Capital Commercial Projects",Stores,,,50 ,Without Finish,Garden,,,"4,550,000"
"Downtown, New Administrative Capital",Clinics,1,1,54 ,4,2024,Super lux,Main Street,"1,242,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Compound,,,170 ,Other,,,,"2,500,000"
"Podia Tower, New Capital Commercial Projects",Commercial,,,56 ,Extra super lux,Main Street,,,"5,440,000"
"Vinci Compound - Misr Italia Developments, R7",Town House,3,3,258 ,2019,Semi Finished,Garden,,"4,300,000"
New Capital,Clinics,2,2,60 ,2,2022,Semi Finished,Back,"1,394,820"
park lane,Apartments,3,3,150 ,3,2022,Semi Finished,Garden,"1,805,184"
New Administrative Capital,Apartments,3,2,150 ,Ground,2022,Extra super lux,Main Street,"1,560,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Stores,,,30 ,Extra super lux,Garden,,,"4,200,000"
New Administrative Capital,Stores,,,31 ,Super lux,Main Street,,,"3,915,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Clinics,1,1,45 ,6,2021,Extra super lux,Garden,"1,575,000"
"Podia Tower, New Capital Commercial Projects",Offices,1,1,50 ,4,2021,Extra super lux,Main Street,"1,750,000"
"Epic Complex, New Capital Commercial Projects",Pharmacy,,,112 ,2021,Without Finish,Main Street,,"14,560,000"
"Podia Tower, New Capital Commercial Projects",Corporate Branch,1,1,50 ,7,2021,Extra super lux,Garden,"1,750,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Administrative,1,1,55 ,4,2021,Extra super lux,Main Street,"2,500,000"
New Administrative Capital,Apartments,3,2,139 ,1,2023,Semi Finished,Main Street,"1,529,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Stores,,,30 ,Without Finish,Main Street,,,"4,200,000"
New Capital,Stores,,,99 ,Extra super lux,Main Street,,,"3,465,000"
"Podia Tower, New Capital Commercial Projects",Offices,1,1,56 ,5,2021,Extra super lux,Main Street,"1,960,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Clinics,1,1,52 ,15,2021,Extra super lux,Main Street,"2,340,000"
"Pukka Compound - MBG, New Capital Compounds",Apartments,3,2,155 ,4,2020,Semi Finished,Garden,"2,135,125"
"R8, New Administrative Capital",Apartments,3,2,126 ,4,2021,Semi Finished,Garden,"793,800"
"Downtown, New Administrative Capital",Clinics,1,1,38 ,3,Super lux,Main Street,,"872,000"
New Administrative Capital,Apartments,1,1,70 ,1,2022,Lux,Main Street,"1,015,000"
New Administrative Capital,Stores,,,115 ,Semi Finished,Main Street,,,"10,522,500"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Commercial,,,40 ,Extra super lux,Main Street,,,"5,000,000"
"D Square Tower - Infinity Investments, New Capital Commercial Projects",Furnished Apartment,2,1,44 ,5,2021,Extra super lux,Main Street,"1,100,000"
"31 North Tower - Nile Developments, New Capital Commercial Projects",Commercial,,,35 ,Semi Finished,Main Street,,,"3,325,000"
New Administrative Capital,Stores,,,132 ,Semi Finished,Main Street,,,"12,078,000"
New Administrative Capital,Clinics,,,100 ,Main Street,,,,"3,320,000"
"Other Compounds In New Capital, New Capital Compounds",Apartments,3,2,128 ,2,2021,Semi Finished,Garden,"1,267,200"
"Downtown, New Administrative Capital",Pharmacy,,,82 ,2024,Without Finish,Main Street,,"9,840,000"
"At AZDAN MALL, IN THE DOWN TOWN",Stores,,,39 ,Without Finish,Main Street,,,"6,050,000"
"Downtown, New Administrative Capital",Administrative,1,1,20 ,8,Extra super lux,Main Street,,"440,000"
العاصمة الادارية الجديده,Stores,,,33 ,Semi Finished,Other,,,"5,445,000"
New Administrative Capital,Clinics,1,1,67 ,4,2024,Super lux,Main Street,"2,224,400"
"Mu23, New Administrative Capital",Clinics,1,1,53 ,5,2021,Super lux,Main Street,"1,643,000"
New Administrative Capital,Commercial,,,48 ,Main Street,,,,"2,615,340"
New Administrative Capital,Offices,2,1,52 ,2,2022,Lux,Main Street,"1,851,720"
New Administrative Capital,Duplex,4,1,396 ,Ground,2022,Semi Finished,Main Street,"4,092,000"
New Administrative Capital,Commercial,,,80 ,Extra super lux,Main Street,,,"10,000,000"
"R8, New Administrative Capital",Separate Villa,4,3,380 ,2023,Semi Finished,Other,,"3,600,000"
"Downtown, New Administrative Capital",Stores,,,32 ,Semi Finished,Main Street,,,"1,536,000"
la vista city,Town House,4,3,216 ,Super lux,,,,"6,300,000"
New Administrative Capital,Clinics,1,1,40 ,3,2024,Super lux,Main Street,"1,328,000"
New Administrative Capital,Commercial,,,55 ,Semi Finished,Main Street,,,"2,310,000"
"Downtown, New Administrative Capital",Stores,,,20 ,Semi Finished,Main Street,,,"823,000"
"Downtown, New Administrative Capital",Mall,,,58 ,2021,Super lux,Main Street,,"1,500,000"
New Administrative Capital,Clinics,1,1,49 ,4,2024,Super lux,Main Street,"1,626,800"
New Administrative Capital,Stores,,,40 ,Semi Finished,Main Street,,,"3,660,000"
"Downtown, New Administrative Capital",Stores,,,51 ,Super lux,Main Street,,,"5,631,000"
New Administrative Capital,Stores,,,85 ,Super lux,Main Street,,,"7,777,500"
New Administrative Capital,Clinics,1,1,30 ,2,2024,Super lux,Main Street,"996,000"
New Administrative Capital,Stores,,,100 ,Semi Finished,Main Street,,,"8,326,500"
"Sky Capital Compound - Better House, R7",Twin House,5,3,350 ,Super lux,Garden,,,"7,155,000"
New Administrative Capital,Stores,,,47 ,Semi Finished,Main Street,,,"4,300,500"
"Downtown, New Administrative Capital",Commercial,,,23 ,Semi Finished,Main Street,,,"1,530,000"
"Downtown, New Administrative Capital",Stores,,,22 ,Semi Finished,Main Street,,,"2,277,000"
"Catalan, R7",Apartments,3,3,175 ,4,2023,Semi Finished,Garden,"1,523,000"
"Downtown, New Administrative Capital",Pharmacy,,,112 ,2021,Semi Finished,Garden,,"14,250,000"
"R8, New Administrative Capital",Separate Villa,7,5,364 ,2021,Semi Finished,Garden,,"9,100,000"
كمبوند يارو العاصمة الإدارية الجديدة,Town House,4,3,202 ,2021,Semi Finished,Garden,,"4,100,000"
New Administrative Capital,Clinics,1,1,54 ,4,2024,Super lux,Main Street,"1,792,800"
"Downtown, New Administrative Capital",Stores,,,36 ,Without Finish,Main Street,,,"1,980,000"
"R8, New Administrative Capital",Studio,1,1,70 ,Ground,2021,Semi Finished,Garden,"1,020,000"
"R8, New Administrative Capital",Pharmacy,,,116 ,2024,Without Finish,Main Street,,"14,500,000"
"Downtown, New Administrative Capital",Stores,,,31 ,Without Finish,Main Street,,,"1,497,000"
"At AZDAN MALL, IN THE DOWN TOWN new capital",Stores,,,20 ,Without Finish,,,,"2,600,000"
"Ezdan Mall - Taj Misr, New Capital Commercial Projects",Stores,,,34 ,Without Finish,Side Street,,,"4,010,000"
"Other Compounds In New Capital, New Capital Compounds",Apartment with Garden,4,3,184 ,Ground,2024,Semi Finished,Garden,"1,380,000"
"Ezdan Mall - Taj Misr, New Capital Commercial Projects",Stores,,,16 ,Without Finish,Garden,,,"2,040,000"
New Administrative Capital,Stores,,,30 ,Semi Finished,Main Street,,,"2,745,000"
"Downtown, New Administrative Capital",Clinics,1,1,26 ,3,2024,Super lux,Main Street,"581,256"
"Opal Business Complex Mall - Rekaz, New Capital Commercial Projects",Pharmacy,,,96 ,2022,Without Finish,Main Street,,"16,000,000"
"Midtown Sky Compound - Better Home, R7",Apartments,2,2,140 ,2,2021,Without Finish,Garden,"1,665,000"
"Midtown Sky Compound - Better Home, R7",Apartments,3,2,190 ,2,2021,Without Finish,Garden,"2,340,000"
"Downtown, New Administrative Capital",Clinics,2,1,35 ,1,2024,Super lux,Main Street,"742,500"
"Midtown Sky Compound - Better Home, R7",Studio,1,1,90 ,1,2021,Without Finish,Garden,"695,426"
"R8, New Administrative Capital",Apartments,3,2,155 ,4,2020,Semi Finished,Garden,"1,932,500"
"R8, New Administrative Capital",Apartments,3,2,149 ,Ground,2021,Semi Finished,Garden,"1,490,000"
"Yaru Compound - Atum Development, New Capital Compounds",Apartments,3,3,130 ,2,2024,Without Finish,Garden,"1,157,000"
"Midtown Sky Compound - Better Home, R7",Apartments,2,2,145 ,2,2021,Without Finish,Garden,"1,767,000"
"R8, New Administrative Capital",Apartments,3,2,121 ,4,2021,Semi Finished,Garden,"1,270,000"
"Ezdan Mall - Taj Misr, New Capital Commercial Projects",Stores,,,34 ,Without Finish,Main Street,,,"3,940,000"
"Mu23, New Administrative Capital",Medical Center,2,2,100 ,7,2022,Super lux,Main Street,"3,800,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,5,1,110 ,7,2025,Semi Finished,Other,"1,416,000"
"R8, New Administrative Capital",Apartments,3,2,121 ,4,2021,Semi Finished,Garden,"1,270,000"
"Downtown, New Administrative Capital",Clinics,1,1,25 ,2,2024,Super lux,Main Street,"1,000,000"
"R8, New Administrative Capital",Apartments,3,2,149 ,4,2021,Semi Finished,Garden,"1,490,000"
"R8, New Administrative Capital",Apartments,3,3,168 ,4,2021,Semi Finished,Garden,"1,499,917"
"R8, New Administrative Capital",Apartments,3,3,180 ,4,2021,Semi Finished,Garden,"1,890,000"
"R8, New Administrative Capital",Apartments,3,2,120 ,1,2024,Semi Finished,Main Street,"1,270,000"
vinci,Villas,4,4,324 ,2,2019,Semi Finished,Garden,"3,496,455"
"R8, New Administrative Capital",Apartments,3,3,153 ,6,2021,Semi Finished,Garden,"1,457,500"
"Ezdan Mall, in Downtown new administrative capital",Stores,,,32 ,Without Finish,,,,"3,400,000"
il mondo,Apartments,3,3,176 ,3,2021,Semi Finished,Garden,"1,496,000"
dejoya,Pharmacy,,,167 ,2020,Semi Finished,Garden,,"14,500,000"
"Other Compounds In New Capital, New Capital Compounds",Apartments,4,3,200 ,1,2023,Semi Finished,Garden,"1,620,000"
"Menorca Residence, New Capital Compounds",Apartments,3,3,185 ,1,2021,Super lux,Main Street,"1,942,500"
"Menorca Residence, New Capital Compounds",Apartments,3,3,168 ,1,2021,Super lux,Main Street,"1,764,000"
"Menorca Residence, New Capital Compounds",Apartments,4,3,200 ,1,2021,Super lux,Main Street,"2,100,000"
"Menorca Residence, New Capital Compounds",Apartments,3,3,175 ,1,2021,Super lux,Main Street,"1,837,500"
"Menorca Residence, New Capital Compounds",Apartments,3,3,165 ,1,2021,Super lux,Main Street,"1,732,500"
"Menorca Residence, New Capital Compounds",Apartments,4,3,210 ,1,2021,Super lux,Main Street,"2,205,000"
"Menorca Residence, New Capital Compounds",Apartments,4,4,266 ,1,2021,Super lux,Main Street,"2,793,000"
"Menorca Residence, New Capital Compounds",Apartments,3,3,193 ,1,2021,Super lux,Main Street,"2,026,500"
"Menorca Residence, New Capital Compounds",Villas,4,4,230 ,2021,Super lux,Main Street,,"2,415,000"
"Menorca Residence, New Capital Compounds",Apartments,3,3,170 ,1,2021,Super lux,Main Street,"1,785,000"
MU-23,Stores,,,66 ,Semi Finished,Garden,,,"7,854,000"
"Menorca Residence, New Capital Compounds",Villas,4,4,250 ,2021,Super lux,Main Street,,"2,625,000"
"Downtown, New Administrative Capital",Offices,1,1,93 ,9,2020,Super lux,Main Street,"3,352,000"
"Downtown, New Administrative Capital",Restaurant,,,23 ,Semi Finished,Main Street,,,"917,700"
castle landmark,Apartments,3,3,154 ,2,2022,Semi Finished,Garden,"2,016,850"
"R8, New Administrative Capital",Stores,,,35 ,Semi Finished,Main Street,,,"1,225,000"
"Menorca Residence, New Capital Compounds",Apartments,4,4,272 ,1,2021,Super lux,Main Street,"2,856,000"
"Downtown, New Administrative Capital",Stores,,,28 ,Semi Finished,Main Street,,,"1,386,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,2,150 ,4,2021,Semi Finished,Garden,"2,160,900"
"Menorca Residence, New Capital Compounds",Apartments,4,4,240 ,1,2021,Super lux,Main Street,"2,520,000"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,2,150 ,4,2021,Semi Finished,Garden,"2,401,000"
"Menorca Residence, New Capital Compounds",Apartments,4,4,225 ,1,2021,Super lux,Main Street,"2,362,500"
"Downtown, New Administrative Capital",Stores,,,58 ,Semi Finished,Main Street,,,"3,350,000"
"Menorca Residence, New Capital Compounds",Villas,4,4,254 ,2021,Super lux,Main Street,,"2,667,000"
"Seventy Mall - Four Session, New Capital Commercial Projects",Stores,,,22 ,Semi Finished,Main Street,,,"1,478,400"
Scene 7 Compound (Akam Developer)YGT,Apartments,2,2,148 ,4,2020,Semi Finished,Main Street,"1,731,600"
"Castle Landmark Compound - Castle Landmark, R7",Apartments,3,2,130 ,4,2021,Semi Finished,Garden,"1,920,800"
"R8, New Administrative Capital",Stores,,,31 ,Semi Finished,Main Street,,,"1,400,000"
"Central Business District, New Administrative Capital",Stores,,,25 ,Super lux,Main Street,,,"1,250,000"
"La Vista City, New Capital Compounds",Town House,4,3,230 ,Without Finish,Garden,,,"6,300,000"
"Downtown, New Administrative Capital",Offices,2,1,31 ,6,2024,Extra super lux,Main Street,"868,000"
"Downtown, New Administrative Capital",Offices,2,1,21 ,7,2024,Extra super lux,Main Street,"462,000"
"R8, New Administrative Capital",Apartments,3,3,190 ,4,Super lux,Garden,,"2,093,000"
"Central Business District, New Administrative Capital",Offices,2,1,25 ,5,Super lux,Main Street,,"1,250,000"
"Downtown, New Administrative Capital",Stores,,,20 ,Semi Finished,Main Street,,,"823,383"
"Downtown, New Administrative Capital",Restaurant,,,63 ,Lux,Main Street,,,"7,122,150"
"Downtown, New Administrative Capital",Pharmacy,,,87 ,2024,Semi Finished,Main Street,,"8,500,000"
"Downtown, New Administrative Capital",Stores,,,15 ,Semi Finished,Main Street,,,"900,000"
"R8, New Administrative Capital",Apartments,4,3,240 ,3,2021,Semi Finished,Main Street,"1,680,000"
"Downtown, New Administrative Capital",Clinics,1,1,71 ,2,2020,Extra super lux,Main Street,"2,574,360"
"R8, New Administrative Capital",Apartments,3,2,138 ,4,2024,Semi Finished,Other,"2,097,000"
"Dejoya Compound - Taj Misr, New Capital Compounds",Apartments,2,2,100 ,Ground,Without Finish,Garden,,"1,800,000"
la vista city,Town House,3,4,230 ,Semi Finished,,,,"6,390,000"
"Downtown, New Administrative Capital",Administrative,1,1,36 ,5,2020,Super lux,Main Street,"612,000"
"Central Business District, New Administrative Capital",Clinics,1,1,29 ,6,Super lux,Main Street,,"783,000"
"Downtown, New Administrative Capital",Offices,2,1,33 ,5,2021,Super lux,Main Street,"576,200"
"Downtown, New Administrative Capital",Administrative,1,1,25 ,3,2020,Extra super lux,Main Street,"550,000"
"R8, New Administrative Capital",Apartments,,,160 ,Other,,,,"2,000,000"
"Central Business District, New Administrative Capital",Stores,,,30 ,Super lux,Main Street,,,"1,562,500"
فى داون تاون العاصمة الادارية,Commercial,,,35 ,Semi Finished,Main Street,,,"3,616,000"
"Botanica Compound - New Generation Development, New Capital Compounds",Apartments,,,158 ,Other,,,,"1,880,000"
"Downtown, New Administrative Capital",Tower,,,20 ,2024,Semi Finished,Other,,"900,000"
"Downtown, New Administrative Capital",Commercial,,,45 ,Semi Finished,Main Street,,,"5,175,000"
"Castle Gate - Castle Development, New Capital Commercial Projects",Administrative,1,1,70 ,2,2024,Super lux,Main Street,"2,660,000"
داون تاون العاصمة الادارية الجديده,Offices,1,1,34 ,5,2020,Extra super lux,Main Street,"673,200"
"Mu23, New Administrative Capital",Pharmacy,,,96 ,2023,Without Finish,Main Street,,"16,000,000"
"Downtown, New Administrative Capital",Offices,1,1,37 ,4,2020,Extra super lux,Main Street,"666,000"
كمبوند بالعاصمة الادارية الجديدة/كمبوندات أخرى بالعاصمة الإدارية الجديدة,Apartments,3,2,140 ,3,2021,Extra super lux,,"1,386,000"
"Downtown, New Administrative Capital",Offices,2,1,34 ,5,2021,Super lux,Main Street,"731,000"
"Central Business District, New Administrative Capital",Corporate Branch,1,6,30 ,5,2021,Extra super lux,Other,"690,000"
"La Verde Cassette Compound - LA Verde, New Capital Compounds",Villas,4,3,260 ,3,2020,Semi Finished,Garden,"5,000,000"
"Downtown, New Administrative Capital",Clinics,1,1,32 ,3,2020,Super lux,Other,"676,500"
"Downtown, New Administrative Capital",Commercial,,,34 ,Semi Finished,Main Street,,,"1,178,100"
"Downtown, New Administrative Capital",Pharmacy,,,95 ,2024,Semi Finished,Main Street,,"9,500,000"
"Downtown, New Administrative Capital",Offices,2,1,49 ,8,2021,Super lux,Main Street,"1,210,300"
"Bleu Vert Compound - Secon, New Capital Compounds",Twin House,4,4,291 ,2022,Lux,Main Street,,"6,900,000"
